city_ascii,lat,lng,iso3,population
City of Isabela,6.7041,121.9712,PHL,
Makati City,14.5501,121.036,PHL,
Pasig City,14.5604,121.0812,PHL,
City of Paranaque,14.4978,120.9907,PHL,
Baler,15.7589,121.5607,PHL,
Bangued,17.5982,120.6155,PHL,
Balanga,14.6761,120.5361,PHL,
Boac,13.4463,121.84,PHL,
Malita,6.415,125.6117,PHL,
Malolos,14.8443,120.8104,PHL,
Mati,6.9551,126.2166,PHL,
Bayombong,16.4812,121.1497,PHL,
Mandaue City,10.3237,123.9436,PHL,
Bongao,5.0292,119.7731,PHL,
Bontoc,17.0899,120.978,PHL,
Borongan,11.6081,125.4319,PHL,
Cabadbaran,9.1236,125.5344,PHL,
Cabarroguis,16.5111,121.5212,PHL,
Calapan,13.4108,121.1797,PHL,
Caloocan City,14.6492,120.9826,PHL,
Catarman,12.4989,124.6377,PHL,
Catbalogan,11.7753,124.8861,PHL,
Daet,14.1122,122.9553,PHL,
Digos,6.7497,125.3572,PHL,
Dipolog,8.5883,123.3409,PHL,
Dumaguete City,9.307,123.3074,PHL,
Iba,15.3276,119.978,PHL,
Ilagan,17.1485,121.8892,PHL,
Ipil,7.7844,122.5861,PHL,
Jolo,6.0522,121.0022,PHL,
Jordan,10.6584,122.5963,PHL,
Kabugao,18.0231,121.184,PHL,
Kalibo,11.7086,122.3648,PHL,
Kidapawan,7.0083,125.0894,PHL,
Lagawe,16.8,121.1192,PHL,
La Trinidad,16.4556,120.5903,PHL,
Lapu-Lapu City,10.3103,123.9494,PHL,
Lingayen,16.0218,120.2319,PHL,
Lucena,13.9348,121.6127,PHL,
Maasin,10.1336,124.8447,PHL,
Malabon,14.6691,120.972,PHL,
Mambajao,9.2504,124.7156,PHL,
Mamburao,13.2233,120.596,PHL,
Mandaluyong City,14.5832,121.0409,PHL,
Marikina City,14.6414,121.1118,PHL,
Masbate,12.3687,123.6225,PHL,
Muntinlupa City,14.4135,121.0263,PHL,
Nabunturan,7.6029,125.9629,PHL,
Naval,11.5612,124.3952,PHL,
Navotas,14.6477,120.9591,PHL,
Oroquieta,8.4859,123.8048,PHL,
Palayan City,15.5415,121.0848,PHL,
Pili,13.7177,123.7448,PHL,
Prosperidad,8.58,125.8964,PHL,
Romblon,12.5751,122.2708,PHL,
San Fernando,16.6186,120.3194,PHL,
San Fernando,15.0343,120.6844,PHL,
San Jose,10.18,125.5683,PHL,
San Juan,14.6,121.0333,PHL,
Santa Cruz,14.1167,121.2833,PHL,
Santiago,16.6881,121.5472,PHL,
Shariff Aguak,6.8647,124.4417,PHL,
Siquijor,9.2142,123.515,PHL,
Sorsogon,12.9708,124.0053,PHL,
Tabuk,17.4084,121.2785,PHL,
Taguig City,14.5289,121.0723,PHL,
Tagum,7.4475,125.8094,PHL,
Tandag,9.0783,126.1986,PHL,
Trece Martires City,14.2832,120.8677,PHL,
Tubod,8.0555,123.7904,PHL,
Valenzuela,14.6936,120.9656,PHL,
Virac,13.5848,124.2374,PHL,
San Jose,10.745,121.9415,PHL,
Basco,20.4486,121.9702,PHL,
Antipolo,14.5886,121.1757,PHL,
Koronadal,6.2541,124.9922,PHL,
Isulan,6.6294,124.6051,PHL,
Gorzow Wielkopolski,52.7368,15.2288,POL,
Saint-Pierre,46.7811,-56.1764,SPM,
Adamstown,-25.0667,-130.0833,PCN,
Ngerulmud,7.5,134.6242,PLW,
Aregua,-25.3125,-57.3847,PRY,
Salto del Guaira,-24.0625,-54.3069,PRY,
Az Za`ayin,25.5774,51.4831,QAT,
Al Wakrah,25.1715,51.6034,QAT,
Al Khawr,25.6839,51.5058,QAT,
Madinat ash Shamal,26.1293,51.2009,QAT,
Umm Salal `Ali,25.4697,51.3975,QAT,
Ar Rayyan,25.2919,51.4244,QAT,
Ash Shihaniyah,25.3709,51.2226,QAT,
Hunedoara,45.75,22.9,ROU,
Arandelovac,44.3077,20.5612,SRB,
Bela Palanka,43.2196,22.314,SRB,
Gadzin Han,43.2223,22.0333,SRB,
Svrljig,43.4129,22.1252,SRB,
Sokobanja,43.6453,21.8692,SRB,
Boljevac,43.8321,21.9609,SRB,
Zajecar,43.9019,22.2755,SRB,
Bor,44.0819,22.0967,SRB,
Negotin,44.2264,22.5308,SRB,
Kladovo,44.6073,22.6155,SRB,
Majdanpek,44.4228,21.9358,SRB,
Golubac,44.6529,21.6308,SRB,
Kucevo,44.4767,21.6712,SRB,
Zagubica,44.1979,21.7902,SRB,
Petrovac na Mlavi,44.3773,21.4198,SRB,
Despotovac,44.0932,21.444,SRB,
Svilajnac,44.2383,21.197,SRB,
Doljevac,43.1968,21.8334,SRB,
Merosina,43.2813,21.7218,SRB,
Aleksinac,43.5417,21.7078,SRB,
Blace,43.297,21.2727,SRB,
Brus,43.3846,21.0289,SRB,
Krusevac,43.581,21.3352,SRB,
Aleksandrovac,43.4609,21.0539,SRB,
Vrnjacka Banja,43.6223,20.8956,SRB,
Trstenik,43.6169,21.0025,SRB,
Varvarin,43.7195,21.3712,SRB,
Cicevac,43.72,21.4436,SRB,
Razanj,43.6744,21.5492,SRB,
Paracin,43.8592,21.4119,SRB,
Cuprija,43.9284,21.3745,SRB,
Jagodina,43.9791,21.2583,SRB,
Rekovac,43.8609,21.0958,SRB,
Ada,45.8027,20.1285,SRB,
Alibunar,45.0789,20.9682,SRB,
Apatin,45.6709,18.9843,SRB,
Prijepolje,43.3903,19.6506,SRB,
Raca,44.2268,20.979,SRB,
Raska,43.2859,20.6135,SRB,
Ruma,45.0079,19.8171,SRB,
Senta,45.9273,20.0789,SRB,
Secanj,45.3676,20.7732,SRB,
Sjenica,43.2735,20.0004,SRB,
Smederevo,44.6516,20.9258,SRB,
Smederevska Palanka,44.3654,20.9623,SRB,
Sombor,45.7742,19.1151,SRB,
Srbobran,45.5481,19.7954,SRB,
Sremska Mitrovica,44.9764,19.6122,SRB,
Sremski Karlovci,45.2021,19.9325,SRB,
Stara Pazova,44.9861,20.1597,SRB,
Temerin,45.4095,19.8911,SRB,
Titel,45.206,20.2949,SRB,
Topola,44.2544,20.6824,SRB,
Tutin,42.99,20.3334,SRB,
Ub,44.4572,20.0762,SRB,
Uzice,43.8582,19.8441,SRB,
Valjevo,44.272,19.8874,SRB,
Veliko Gradiste,44.7638,21.5163,SRB,
Vladimirci,44.6158,19.7843,SRB,
Vrbas,45.5704,19.6479,SRB,
Vrsac,45.1175,21.2983,SRB,
Gornji Milanovac,44.0245,20.4586,SRB,
Indija,45.0482,20.0816,SRB,
Irig,45.1001,19.8603,SRB,
Ivanjica,43.582,20.2284,SRB,
Kanjiza,46.0635,20.0504,SRB,
Kikinda,45.8323,20.4682,SRB,
Knic,43.927,20.7197,SRB,
Koceljeva,44.4687,19.8214,SRB,
Kosjeric,43.9987,19.9079,SRB,
Kovacica,45.1109,20.6236,SRB,
Kovin,44.7482,20.9766,SRB,
Kraljevo,43.7259,20.6896,SRB,
Krupanj,44.3676,19.3633,SRB,
Kula,45.6109,19.5274,SRB,
Lajkovac,44.37,20.1644,SRB,
Lapovo,44.1877,21.0969,SRB,
Ljig,44.2266,20.2394,SRB,
Ljubovija,44.1896,19.3785,SRB,
Loznica,44.5312,19.2427,SRB,
Lucani,43.8608,20.1384,SRB,
Mali Idos,45.7092,19.6663,SRB,
Mali Zvornik,44.3992,19.1214,SRB,
Malo Crnice,44.5603,21.2906,SRB,
Mionica,44.2524,20.0817,SRB,
Nova Crnja,45.6685,20.6042,SRB,
Nova Varos,43.46,19.8117,SRB,
Novi Becej,45.6015,20.1364,SRB,
Novi Knezevac,46.041,20.0958,SRB,
Novi Pazar,43.1375,20.5149,SRB,
Odzaci,45.5076,19.2606,SRB,
Opovo,45.0522,20.4313,SRB,
Osecina,44.3728,19.601,SRB,
Pancevo,44.8713,20.6443,SRB,
Pecinci,44.9089,19.9664,SRB,
Plandiste,45.2292,21.1238,SRB,
Pozarevac,44.6222,21.1826,SRB,
Pozega,43.8459,20.0368,SRB,
Priboj,43.5836,19.5258,SRB,
Sid,45.1276,19.2267,SRB,
Sabac,44.7538,19.6876,SRB,
Arilje,43.755,20.097,SRB,
Bajina Basta,43.9709,19.5655,SRB,
Batocina,44.1547,21.0799,SRB,
Bac,45.3923,19.2367,SRB,
Backa Palanka,45.2519,19.3916,SRB,
Backa Topola,45.8152,19.6369,SRB,
Backi Petrovac,45.3616,19.592,SRB,
Bela Crkva,44.9015,21.4234,SRB,
Becej,45.6196,20.04,SRB,
Bogatic,44.8376,19.4807,SRB,
Zitiste,45.4854,20.5507,SRB,
Zabari,44.3562,21.2143,SRB,
Zabalj,45.3741,20.0707,SRB,
Coka,45.9415,20.146,SRB,
Trgoviste,42.3514,22.0921,SRB,
Vranje,42.556,21.9002,SRB,
Bujanovac,42.4606,21.7666,SRB,
Presevo,42.3071,21.65,SRB,
Bosilegrad,42.5005,22.4728,SRB,
Surdulica,42.6904,22.1704,SRB,
Vladicin Han,42.7082,22.0664,SRB,
Crna Trava,42.8071,22.3247,SRB,
Vlasotince,42.9659,22.1272,SRB,
Zitorada,43.1902,21.7134,SRB,
Prokuplje,43.2383,21.5932,SRB,
Babusnica,43.068,22.4115,SRB,
Dimitrovgrad,43.0155,22.7776,SRB,
Pirot,43.1617,22.5871,SRB,
Knjazevac,43.5667,22.2539,SRB,
Kursumlija,43.139,21.2735,SRB,
Medveda,42.842,21.5858,SRB,
Bojnik,43.0142,21.718,SRB,
Lebane,42.9171,21.7294,SRB,
Leskovac,42.9976,21.9445,SRB,
Cajetina,43.7497,19.715,SRB,
Velika Plana,44.3323,21.0751,SRB,
Beocin,45.1916,19.725,SRB,
Perm',58.0174,56.2855,RUS,
Magas,43.1667,44.8,RUS,
Gorod Maykop,44.6667,40,RUS,
Rwamagana,-1.9487,30.4347,RWA,
Al Bahah,20.0129,41.4677,SAU,
Auki,-8.7678,160.6978,SLB,
Buala,-8.1448,159.5905,SLB,
Kirakira,-10.4544,161.9205,SLB,
Tulagi,-9.1031,160.1506,SLB,
Taro,-6.7111,156.3972,SLB,
Tigoa,-11.5531,160.0647,SLB,
Ed Daein,11.4672,26.1317,SDN,
Rabak,13.188,32.7437,SDN,
Zalingei,12.9092,23.4706,SDN,
El Fula,11.712,28.3462,SDN,
Singa,13.1483,33.9312,SDN,
Uppsala,59.85,17.6333,SWE,
Edinburgh of the Seven Seas,-37.0675,-12.3105,SHN,
Georgetown,-7.9286,-14.4119,SHN,
Jamestown,-15.9264,-5.7172,SHN,
Recica ob Savinji,46.3167,14.9167,SVN,
Selnica ob Dravi,46.55,15.495,SVN,
Semic,45.6461,15.1822,SVN,
Salovci,46.825,16.2981,SVN,
Ribnica na Pohorju,46.535,15.2728,SVN,
Ribnica,45.7386,14.7275,SVN,
Rogaska Slatina,46.2375,15.6397,SVN,
Rogasovci,46.8,16.0333,SVN,
Rogatec,46.2294,15.7003,SVN,
Ruse,46.5394,15.5158,SVN,
Volcja Draga,45.9069,13.6775,SVN,
Miklavz na Dravskem Polju,46.5058,15.6972,SVN,
Miren,45.8956,13.6075,SVN,
Poljcane,46.3119,15.5792,SVN,
Prevalje,46.5469,14.9208,SVN,
Race,46.4519,15.6814,SVN,
Podlehnik,46.3353,15.88,SVN,
Prebold,46.2369,15.0925,SVN,
Ptuj,46.4214,15.8697,SVN,
Puconci,46.7067,16.1564,SVN,
Postojna,45.7769,14.2167,SVN,
Pivka,45.6794,14.1967,SVN,
Radece,46.0681,15.1839,SVN,
Polzela,46.2833,15.0667,SVN,
Preddvor,46.3025,14.4231,SVN,
Podvelka,46.5869,15.3306,SVN,
Podcetrtek,46.1569,15.5986,SVN,
Ajdovscina,45.8875,13.9111,SVN,
Bled,46.3692,14.1136,SVN,
Bistrica ob Sotli,46.0589,15.6642,SVN,
Benedikt v Slovenskih Goricah,46.6086,15.8883,SVN,
Beltinci,46.6053,16.2406,SVN,
Gornji Petrovci,46.8053,16.2225,SVN,
Grad,46.8,16.1,SVN,
Grosuplje,45.9556,14.6589,SVN,
Nova Vas,45.7717,14.5058,SVN,
Spodnja Hajdina,46.4089,15.8469,SVN,
Bohinjska Bistrica,46.2769,13.955,SVN,
Borovnica,45.9158,14.3631,SVN,
Bovec,46.3375,13.5528,SVN,
Braslovce,46.2897,15.0389,SVN,
Brezice,45.9033,15.5911,SVN,
Brezovica,46.0333,14.4,SVN,
Dobrovo,45.9964,13.5264,SVN,
Cankova,46.7208,16.0225,SVN,
Celje,46.2361,15.2675,SVN,
Cerklje na Gorenjskem,46.2542,14.4886,SVN,
Cerknica,45.7931,14.3625,SVN,
Cerkno,46.1256,13.9817,SVN,
Cerkvenjak,46.5706,15.9436,SVN,
Crensovci,46.5744,16.2906,SVN,
Crna na Koroskem,46.4667,14.85,SVN,
Crnomelj,45.5711,15.1889,SVN,
Destrnik,46.5006,15.875,SVN,
Horjul,46.0236,14.2992,SVN,
Kranjska Gora,46.4839,13.7894,SVN,
Krizevci pri Ljutomeru,46.5683,16.1386,SVN,
Krsko,45.9531,15.4894,SVN,
Ilirska Bistrica,45.5697,14.2408,SVN,
Ivancna Gorica,45.9383,14.8044,SVN,
Izola,45.5369,13.6619,SVN,
Jesenice,46.4306,14.0669,SVN,
Koper,45.5469,13.7294,SVN,
Kostanjevica na Krki,45.8461,15.4222,SVN,
Kozje,46.075,15.5603,SVN,
Kranj,46.2411,14.3617,SVN,
Lendava,46.5614,16.4506,SVN,
Litija,46.0586,14.8225,SVN,
Ljubno,46.3456,14.835,SVN,
Ljutomer,46.5208,16.1975,SVN,
Spodnje Hoce,46.5,15.65,SVN,
Hodos,46.8233,16.3342,SVN,
Hrastnik,46.1461,15.0814,SVN,
Kozina,45.61,13.9356,SVN,
Idrija,46.0028,14.0306,SVN,
Ig,45.9603,14.5289,SVN,
Zgornja Kungota,46.6392,15.6156,SVN,
Kuzma,46.8369,16.0833,SVN,
Lasko,46.1519,15.2364,SVN,
Lenart v Slovenskih Goricah,46.5761,15.8314,SVN,
Logatec,45.9144,14.2258,SVN,
Log pri Brezovici,46.0167,14.3667,SVN,
Stari Trg pri Lozu,45.7128,14.4694,SVN,
Hrib-Loski Potok,45.7011,14.5911,SVN,
Zgornje Jezersko,46.3833,14.4667,SVN,
Jursinci,46.4847,15.9714,SVN,
Kamnik,46.2197,14.6094,SVN,
Kanal,46.0886,13.6397,SVN,
Kidricevo,46.4036,15.7911,SVN,
Kobarid,46.2481,13.5772,SVN,
Kobilje,46.6847,16.3978,SVN,
Kocevje,45.6433,14.8633,SVN,
Komen,45.8153,13.7483,SVN,
Sveta Trojica v Slovenskih Goricah,46.5767,15.8769,SVN,
Pesnica pri Mariboru,46.6069,15.6767,SVN,
Piran,45.5278,13.5706,SVN,
Murska Sobota,46.6625,16.1664,SVN,
Muta,46.6114,15.1661,SVN,
Moravce,46.1369,14.745,SVN,
Novo Mesto,45.7925,15.1647,SVN,
Odranci,46.5867,16.2803,SVN,
Oplotnica,46.3878,15.4467,SVN,
Ormoz,46.4114,16.1544,SVN,
Moravske-Toplice,46.6875,16.2256,SVN,
Mozirje,46.3394,14.9633,SVN,
Mirna,45.9553,15.0619,SVN,
Mirna Pec,45.8603,15.0833,SVN,
Mislinja,46.4411,15.1956,SVN,
Mokronog,45.9342,15.1408,SVN,
Naklo,46.2728,14.3172,SVN,
Nova Gorica,45.9614,13.6436,SVN,
Dol pri Ljubljani,46.0886,14.6008,SVN,
Dolenjske Toplice,45.7667,15.0667,SVN,
Domzale,46.1381,14.5978,SVN,
Dornava,46.4367,15.9536,SVN,
Dravograd,46.5881,15.0192,SVN,
Spodnji Duplek,46.5031,15.7453,SVN,
Gorenja Vas,46.1072,14.1481,SVN,
Gorisnica,46.4147,16.0139,SVN,
Gornja Radgona,46.6733,15.9922,SVN,
Gornji Grad,46.2953,14.8083,SVN,
Zgornje Gorje,46.3833,14.0833,SVN,
Divaca,45.6847,13.9703,SVN,
Dobje pri Planini,46.1367,15.4089,SVN,
Videm,45.85,14.6942,SVN,
Dobrna,46.3375,15.2264,SVN,
Dobrova,46.055,14.4172,SVN,
Dobrovnik,46.6514,16.3525,SVN,
Radenci,46.6472,16.0442,SVN,
Radlje ob Dravi,46.6142,15.2264,SVN,
Radovljica,46.3444,14.1744,SVN,
Ravne na Koroskem,46.5431,14.9692,SVN,
Sentjur,46.2172,15.3975,SVN,
Sentrupert,45.9778,15.0956,SVN,
Sevnica,46.0078,15.3156,SVN,
Vitomarci,46.5275,15.9394,SVN,
Straza,45.78,15.0728,SVN,
Sveta Ana v Slovenskih Goricah,46.6492,15.8442,SVN,
Jurovski Dol,46.6064,15.7847,SVN,
Sostanj,46.38,15.0486,SVN,
Sredisce ob Dravi,46.3942,16.2681,SVN,
Starse,46.4658,15.7672,SVN,
Store,46.2208,15.3139,SVN,
Sveti Jurij ob Scavnici,46.5695,16.0235,SVN,
Smartno ob Paki,46.3333,15.0333,SVN,
Smartno pri Litiji,46.0444,14.8442,SVN,
Sodrazica,45.7611,14.6356,SVN,
Solcava,46.4194,14.6936,SVN,
Slovenj Gradec,46.5103,15.0806,SVN,
Slovenska Bistrica,46.3928,15.5744,SVN,
Slovenske Konjice,46.3367,15.4258,SVN,
Smarje pri Jelsah,46.2272,15.5192,SVN,
Sencur,46.2456,14.4197,SVN,
Sempeter pri Gorici,45.9275,13.6411,SVN,
Sentilj,46.6817,15.6481,SVN,
Sentjernej,45.84,15.3361,SVN,
Sezana,45.7069,13.8722,SVN,
Skocjan,45.9067,15.2914,SVN,
Skofja Loka,46.1672,14.3089,SVN,
Skofljica,45.9833,14.5767,SVN,
Razkrizje,46.5217,16.2811,SVN,
Markovci,46.3833,15.95,SVN,
Medvode,46.1333,14.4333,SVN,
Menges,46.1669,14.575,SVN,
Metlika,45.6472,15.3142,SVN,
Mezica,46.5214,14.8544,SVN,
Lovrenc na Pohorju,46.5406,15.3931,SVN,
Luce,46.3561,14.7467,SVN,
Lukovica pri Domzalah,46.1667,14.7,SVN,
Majsperk,46.3517,15.7336,SVN,
Makole,46.3172,15.6672,SVN,
Tomaz pri Ormozu,46.4842,16.0836,SVN,
Videm pri Ptuju,46.3686,15.9064,SVN,
Tolmin,46.1864,13.7361,SVN,
Trbovlje,46.155,15.0533,SVN,
Trebnje,45.9042,15.0217,SVN,
Trzic,46.3667,14.3167,SVN,
Turnisce,46.6278,16.3203,SVN,
Velenje,46.3592,15.1103,SVN,
Velike Lasce,45.8322,14.6364,SVN,
Vipava,45.8467,13.9631,SVN,
Vitanje,46.3817,15.2958,SVN,
Vodice,46.2,14.5,SVN,
Vrhnika,45.9661,14.2956,SVN,
Vuzenica,46.5964,15.1672,SVN,
Zagorje ob Savi,46.1342,15.0014,SVN,
Zavrc,46.3917,16.0497,SVN,
Zelezniki,46.2333,14.1667,SVN,
Vojnik,46.2933,15.3033,SVN,
Vransko,46.2439,14.9514,SVN,
Zalec,46.2536,15.1675,SVN,
Zetale,46.275,15.7939,SVN,
Zirovnica,46.4047,14.14,SVN,
Zuzemberk,45.8339,14.9292,SVN,
Trnovska Vas,46.5167,15.9,SVN,
Trzin,46.1333,14.5667,SVN,
Velika Polana,46.5719,16.3469,SVN,
Verzej,46.5836,16.1653,SVN,
Ziri,46.0422,14.1072,SVN,
Zrece,46.3833,15.3667,SVN,
Tabor,46.2361,15.0183,SVN,
Tisina,46.6581,16.0917,SVN,
Osilnica,45.5292,14.6979,SVN,
Kostel,45.5084,14.9101,SVN,
Cirkulane,46.3453,15.9952,SVN,
Apace,46.6972,15.9106,SVN,
Komenda,46.2038,14.5407,SVN,
Smarjeske Toplice,45.862,15.2231,SVN,
Nazarje,46.3176,14.9467,SVN,
Ankaran,45.5786,13.7361,SVN,
Trencin,48.8867,18.048,SVK,
Nitra,48.309,18.0873,SVK,
Port Loko,8.7661,-12.787,SLE,
Serravalle,43.95,12.5,SMR,
Poggio di Chiesanuova,43.9167,12.4167,SMR,
Acquaviva,43.95,12.4167,SMR,
Sedhiou,12.7081,-15.5569,SEN,
Matam,15.6559,-13.2554,SEN,
Saint-Louis,16.0186,-16.4906,SEN,
Kaffrine,14.1016,-15.5467,SEN,
Hargeysa,9.56,44.065,SOM,
Laascaanood,8.4774,47.3597,SOM,
Baki,9.8921,43.3853,SOM,
Burco,9.5221,45.5336,SOM,
Ceerigaabo,10.6162,47.3679,SOM,
Lelydorp,5.7,-55.2333,SUR,
Albina,5.5,-54.05,SUR,
Torit,4.4118,32.5705,SSD,
Kuacjok,8.3028,27.98,SSD,
Philipsburg,18.0255,-63.045,SXM,
Nhlangano,-27.1122,31.1983,SWZ,
Massakory,12.996,15.7293,TCD,
Koumra,8.9126,17.5539,TCD,
Pala,9.3642,14.9046,TCD,
Massenya,11.4039,16.1705,TCD,
Bardai,21.3549,17.0012,TCD,
Moussoro,13.6414,16.4894,TCD,
Goz Beida,12.2248,21.4103,TCD,
Am Djarass,16.0659,22.8431,TCD,
Kara,9.5511,1.1861,TGO,
Dapaong,10.8623,0.2076,TGO,
Amnat Charoen,15.8585,104.6288,THA,
Sa Kaeo,13.8141,102.0722,THA,
Mukdahan,16.5453,104.7235,THA,
Nong Bua Lamphu,17.2041,102.4407,THA,
Bueng Kan,18.363,103.6519,THA,
Anew,37.8875,58.516,TKM,
Ben Arous,36.7531,10.2189,TUN,
Manouba,36.808,10.0972,TUN,
Igdir,39.9237,44.045,TUR,
Ardahan,41.1087,42.7022,TUR,
Osmaniye,37.0742,36.2478,TUR,
Aksaray,38.3725,34.0254,TUR,
Bartin,41.6358,32.3375,TUR,
Duzce,40.8389,31.1639,TUR,
Yalova,40.655,29.2769,TUR,
Sirnak,37.5139,42.4543,TUR,
Bayburt,40.2563,40.2229,TUR,
Mersin,36.8004,34.6128,TUR,
Arima,10.6374,-61.2823,TTO,
Aranguez,10.6472,-61.4461,TTO,
Chaguanas,10.5167,-61.4167,TTO,
Couva,10.4232,-61.4618,TTO,
Debe,10.2085,-61.4527,TTO,
Diego Martin,10.7208,-61.5662,TTO,
Point Fortin,10.1741,-61.6841,TTO,
Princes Town,10.2718,-61.371,TTO,
Rio Claro,10.3059,-61.1756,TTO,
Sangre Grande,10.5871,-61.1322,TTO,
Scarborough,11.1811,-60.7333,TTO,
Siparia,10.1453,-61.5074,TTO,
Tunapuna,10.6524,-61.3888,TTO,
Nangan,26.1504,119.9328,TWN,
Banqiao,25.0143,121.4672,TWN,
Jincheng,24.4341,118.3171,TWN,
Koani,-6.1333,39.2833,TZA,
Vwawa,-9.1081,32.9347,TZA,
Bariadi,-2.8069,33.9878,TZA,
Mahonda,-5.9897,39.2519,TZA,
Simferopol',44.9572,34.1108,UKR,
Sevastopol',44.5883,33.5224,UKR,
Rukungiri,-0.8411,29.9419,UGA,
Kanungu,-0.9575,29.7897,UGA,
Bugiri,0.5714,33.7417,UGA,
Bushenyi,-0.5853,30.2114,UGA,
